year,destination,origin,type,Value
2014,Italy,Mozambique,Asylum-seekers,*
2014,Italy,Mozambique,Refugees (incl. refugee-like situations),*
2014,Italy,Mauritania,Asylum-seekers,51
2014,Italy,Mauritania,Refugees (incl. refugee-like situations),230
2014,Italy,Mauritius,Asylum-seekers,*
2014,Italy,Mauritius,Refugees (incl. refugee-like situations),*
2014,Italy,Malawi,Asylum-seekers,*
2014,Italy,Malawi,Refugees (incl. refugee-like situations),*
2014,Italy,Malaysia,Asylum-seekers,*
2014,Italy,Malaysia,Refugees (incl. refugee-like situations),
2014,Italy,Namibia,Asylum-seekers,*
2014,Italy,Namibia,Refugees (incl. refugee-like situations),*
2014,Italy,Niger,Asylum-seekers,66
2014,Italy,Niger,Refugees (incl. refugee-like situations),263
2014,Italy,Nigeria,Asylum-seekers,7766
2014,Italy,Nigeria,Refugees (incl. refugee-like situations),6293
2014,Italy,Nicaragua,Asylum-seekers,8
2014,Italy,Nicaragua,Refugees (incl. refugee-like situations),*
2014,Italy,Norway,Asylum-seekers,*
2014,Italy,Norway,Refugees (incl. refugee-like situations),
2014,Italy,Nepal,Asylum-seekers,32
2014,Italy,Nepal,Refugees (incl. refugee-like situations),28
2014,Italy,Pakistan,Asylum-seekers,5066
2014,Italy,Pakistan,Refugees (incl. refugee-like situations),5764
2014,Italy,Peru,Asylum-seekers,*
2014,Italy,Peru,Refugees (incl. refugee-like situations),35
2014,Italy,Philippines,Asylum-seekers,6
2014,Italy,Philippines,Refugees (incl. refugee-like situations),5
2014,Italy,Palau,Asylum-seekers,*
2014,Italy,Palau,Refugees (incl. refugee-like situations),*
2014,Italy,Paraguay,Asylum-seekers,
2014,Italy,Paraguay,Refugees (incl. refugee-like situations),*
2014,Italy,Palestinian,Asylum-seekers,142
2014,Italy,Palestinian,Refugees (incl. refugee-like situations),611
2014,Italy,Qatar,Asylum-seekers,*
2014,Italy,Qatar,Refugees (incl. refugee-like situations),
2014,Italy,Romania,Asylum-seekers,
2014,Italy,Romania,Refugees (incl. refugee-like situations),22
2014,Italy,Russian Federation,Asylum-seekers,50
2014,Italy,Russian Federation,Refugees (incl. refugee-like situations),174
2014,Italy,Rwanda,Asylum-seekers,*
2014,Italy,Rwanda,Refugees (incl. refugee-like situations),11
2014,Italy,Saudi Arabia,Asylum-seekers,*
2014,Italy,Saudi Arabia,Refugees (incl. refugee-like situations),6
2014,Italy,Sudan,Asylum-seekers,153
2014,Italy,Sudan,Refugees (incl. refugee-like situations),2530
2014,Italy,Senegal,Asylum-seekers,3338
2014,Italy,Senegal,Refugees (incl. refugee-like situations),1477
2014,Italy,Sierra Leone,Asylum-seekers,136
2014,Italy,Sierra Leone,Refugees (incl. refugee-like situations),327
2014,Italy,El Salvador,Asylum-seekers,64
2014,Italy,El Salvador,Refugees (incl. refugee-like situations),120
2014,Italy,Somalia,Asylum-seekers,431
2014,Italy,Somalia,Refugees (incl. refugee-like situations),12213
2014,Italy,Serbia and Kosovo (S/RES/1244 (1999)),Asylum-seekers,129
2014,Italy,Serbia and Kosovo (S/RES/1244 (1999)),Refugees (incl. refugee-like situations),2686
2014,Italy,South Sudan,Asylum-seekers,*
2014,Italy,South Sudan,Refugees (incl. refugee-like situations),57
2014,Italy,Swaziland,Asylum-seekers,*
2014,Italy,Swaziland,Refugees (incl. refugee-like situations),*
2014,Italy,Syrian Arab Rep.,Asylum-seekers,331
2014,Italy,Syrian Arab Rep.,Refugees (incl. refugee-like situations),1144
2014,Italy,Chad,Asylum-seekers,19
2014,Italy,Chad,Refugees (incl. refugee-like situations),335
2014,Italy,Togo,Asylum-seekers,147
2014,Italy,Togo,Refugees (incl. refugee-like situations),1535
2014,Italy,Thailand,Asylum-seekers,*
2014,Italy,Thailand,Refugees (incl. refugee-like situations),
2014,Italy,Tajikistan,Asylum-seekers,*
2014,Italy,Tajikistan,Refugees (incl. refugee-like situations),
2014,Italy,Turkmenistan,Asylum-seekers,*
2014,Italy,Turkmenistan,Refugees (incl. refugee-like situations),*
2014,Italy,Timor-Leste,Asylum-seekers,*
2014,Italy,Timor-Leste,Refugees (incl. refugee-like situations),*
2014,Italy,Tunisia,Asylum-seekers,244
2014,Italy,Tunisia,Refugees (incl. refugee-like situations),400
2014,Italy,Turkey,Asylum-seekers,219
2014,Italy,Turkey,Refugees (incl. refugee-like situations),2281
2014,Italy,United Rep. of Tanzania,Asylum-seekers,10
2014,Italy,United Rep. of Tanzania,Refugees (incl. refugee-like situations),10
2014,Italy,Uganda,Asylum-seekers,17
2014,Italy,Uganda,Refugees (incl. refugee-like situations),34
2014,Italy,Ukraine,Asylum-seekers,1556
2014,Italy,Ukraine,Refugees (incl. refugee-like situations),236
2014,Italy,Uruguay,Asylum-seekers,*
2014,Italy,Uruguay,Refugees (incl. refugee-like situations),*
2014,Italy,United States of America,Asylum-seekers,*
2014,Italy,United States of America,Refugees (incl. refugee-like situations),
2014,Italy,Uzbekistan,Asylum-seekers,*
2014,Italy,Uzbekistan,Refugees (incl. refugee-like situations),7
2014,Italy,Venezuela (Bolivarian Republic of),Asylum-seekers,14
2014,Italy,Venezuela (Bolivarian Republic of),Refugees (incl. refugee-like situations),17
2014,Italy,Viet Nam,Asylum-seekers,
2014,Italy,Viet Nam,Refugees (incl. refugee-like situations),8
2014,Italy,Stateless,Asylum-seekers,*
2014,Italy,Stateless,Refugees (incl. refugee-like situations),21
2014,Italy,Various/Unknown,Asylum-seekers,495
2014,Italy,Various/Unknown,Refugees (incl. refugee-like situations),982
2014,Italy,Yemen,Asylum-seekers,8
2014,Italy,Yemen,Refugees (incl. refugee-like situations),45
2014,Italy,South Africa,Asylum-seekers,*
2014,Italy,South Africa,Refugees (incl. refugee-like situations),*
2014,Italy,Zambia,Asylum-seekers,*
2014,Italy,Zambia,Refugees (incl. refugee-like situations),
2014,Italy,Zimbabwe,Asylum-seekers,*
2014,Italy,Zimbabwe,Refugees (incl. refugee-like situations),27
2014,Jamaica,Cuba,Asylum-seekers,*
2014,Jamaica,Cuba,Refugees (incl. refugee-like situations),
2014,Jamaica,Haiti,Asylum-seekers,
2014,Jamaica,Haiti,Refugees (incl. refugee-like situations),18
2014,Jamaica,Sierra Leone,Asylum-seekers,
2014,Jamaica,Sierra Leone,Refugees (incl. refugee-like situations),*
2014,Jamaica,Syrian Arab Rep.,Asylum-seekers,
2014,Jamaica,Syrian Arab Rep.,Refugees (incl. refugee-like situations),*
2014,Jordan,Afghanistan,Asylum-seekers,11
2014,Jordan,Afghanistan,Refugees (incl. refugee-like situations),8
2014,Jordan,Armenia,Asylum-seekers,*
2014,Jordan,Armenia,Refugees (incl. refugee-like situations),
2014,Jordan,Bangladesh,Asylum-seekers,*
2014,Jordan,Bangladesh,Refugees (incl. refugee-like situations),
2014,Jordan,Bosnia and Herzegovina,Asylum-seekers,
2014,Jordan,Bosnia and Herzegovina,Refugees (incl. refugee-like situations),9
2014,Jordan,Central African Rep.,Asylum-seekers,*
2014,Jordan,Central African Rep.,Refugees (incl. refugee-like situations),
2014,Jordan,Cameroon,Asylum-seekers,*
2014,Jordan,Cameroon,Refugees (incl. refugee-like situations),
2014,Jordan,Congo,Asylum-seekers,*
2014,Jordan,Congo,Refugees (incl. refugee-like situations),*
2014,Jordan,Cuba,Asylum-seekers,*
2014,Jordan,Cuba,Refugees (incl. refugee-like situations),
2014,Jordan,Algeria,Asylum-seekers,*
2014,Jordan,Algeria,Refugees (incl. refugee-like situations),*
2014,Jordan,Egypt,Asylum-seekers,229
2014,Jordan,Egypt,Refugees (incl. refugee-like situations),44
2014,Jordan,Eritrea,Asylum-seekers,34
2014,Jordan,Eritrea,Refugees (incl. refugee-like situations),12
2014,Jordan,Ethiopia,Asylum-seekers,*
2014,Jordan,Ethiopia,Refugees (incl. refugee-like situations),*
2014,Jordan,Ghana,Asylum-seekers,*
2014,Jordan,Ghana,Refugees (incl. refugee-like situations),
2014,Jordan,Indonesia,Asylum-seekers,*
2014,Jordan,Indonesia,Refugees (incl. refugee-like situations),*
2014,Jordan,India,Asylum-seekers,8
2014,Jordan,India,Refugees (incl. refugee-like situations),
2014,Jordan,Iran (Islamic Rep. of),Asylum-seekers,13
2014,Jordan,Iran (Islamic Rep. of),Refugees (incl. refugee-like situations),*
2014,Jordan,Iraq,Asylum-seekers,15312
2014,Jordan,Iraq,Refugees (incl. refugee-like situations),29263
2014,Jordan,Kazakhstan,Asylum-seekers,*
2014,Jordan,Kazakhstan,Refugees (incl. refugee-like situations),
2014,Jordan,Kenya,Asylum-seekers,*
2014,Jordan,Kenya,Refugees (incl. refugee-like situations),
2014,Jordan,Kyrgyzstan,Asylum-seekers,*
2014,Jordan,Kyrgyzstan,Refugees (incl. refugee-like situations),
2014,Jordan,Kuwait,Asylum-seekers,*
2014,Jordan,Kuwait,Refugees (incl. refugee-like situations),
2014,Jordan,Lebanon,Asylum-seekers,73
2014,Jordan,Lebanon,Refugees (incl. refugee-like situations),*
2014,Jordan,Liberia,Asylum-seekers,*
2014,Jordan,Liberia,Refugees (incl. refugee-like situations),
2014,Jordan,Libya,Asylum-seekers,90
2014,Jordan,Libya,Refugees (incl. refugee-like situations),
2014,Jordan,Sri Lanka,Asylum-seekers,*
2014,Jordan,Sri Lanka,Refugees (incl. refugee-like situations),*
2014,Jordan,Morocco,Asylum-seekers,6
2014,Jordan,Morocco,Refugees (incl. refugee-like situations),*
2014,Jordan,Mali,Asylum-seekers,*
2014,Jordan,Mali,Refugees (incl. refugee-like situations),
2014,Jordan,Myanmar,Asylum-seekers,*
2014,Jordan,Myanmar,Refugees (incl. refugee-like situations),
2014,Jordan,Nigeria,Asylum-seekers,5
2014,Jordan,Nigeria,Refugees (incl. refugee-like situations),
2014,Jordan,Oman,Asylum-seekers,*
2014,Jordan,Oman,Refugees (incl. refugee-like situations),*
2014,Jordan,Pakistan,Asylum-seekers,*
2014,Jordan,Pakistan,Refugees (incl. refugee-like situations),*
2014,Jordan,Philippines,Asylum-seekers,*
2014,Jordan,Philippines,Refugees (incl. refugee-like situations),*
2014,Jordan,Russian Federation,Asylum-seekers,5
2014,Jordan,Russian Federation,Refugees (incl. refugee-like situations),18
2014,Jordan,Saudi Arabia,Asylum-seekers,*
2014,Jordan,Saudi Arabia,Refugees (incl. refugee-like situations),
2014,Jordan,Sudan,Asylum-seekers,2203
2014,Jordan,Sudan,Refugees (incl. refugee-like situations),1013
2014,Jordan,Somalia,Asylum-seekers,197
2014,Jordan,Somalia,Refugees (incl. refugee-like situations),598
2014,Jordan,South Sudan,Asylum-seekers,*
2014,Jordan,South Sudan,Refugees (incl. refugee-like situations),6
2014,Jordan,Syrian Arab Rep.,Asylum-seekers,*
2014,Jordan,Syrian Arab Rep.,Refugees (incl. refugee-like situations),623112
2014,Jordan,Chad,Asylum-seekers,5
2014,Jordan,Chad,Refugees (incl. refugee-like situations),*
2014,Jordan,Tunisia,Asylum-seekers,14
2014,Jordan,Tunisia,Refugees (incl. refugee-like situations),5
2014,Jordan,Turkey,Asylum-seekers,14
2014,Jordan,Turkey,Refugees (incl. refugee-like situations),
2014,Jordan,Uganda,Asylum-seekers,
2014,Jordan,Uganda,Refugees (incl. refugee-like situations),*
2014,Jordan,Ukraine,Asylum-seekers,*
2014,Jordan,Ukraine,Refugees (incl. refugee-like situations),*
2014,Jordan,Stateless,Asylum-seekers,235
2014,Jordan,Stateless,Refugees (incl. refugee-like situations),12
2014,Jordan,Yemen,Asylum-seekers,292
2014,Jordan,Yemen,Refugees (incl. refugee-like situations),16
2014,Japan,Afghanistan,Asylum-seekers,14
2014,Japan,Afghanistan,Refugees (incl. refugee-like situations),34
2014,Japan,Angola,Asylum-seekers,*
2014,Japan,Angola,Refugees (incl. refugee-like situations),
2014,Japan,Armenia,Asylum-seekers,*
2014,Japan,Armenia,Refugees (incl. refugee-like situations),
2014,Japan,Burundi,Asylum-seekers,
2014,Japan,Burundi,Refugees (incl. refugee-like situations),7
2014,Japan,Bangladesh,Asylum-seekers,527
2014,Japan,Bangladesh,Refugees (incl. refugee-like situations),15
2014,Japan,Brazil,Asylum-seekers,*
2014,Japan,Brazil,Refugees (incl. refugee-like situations),
2014,Japan,China,Asylum-seekers,31
2014,Japan,China,Refugees (incl. refugee-like situations),79
2014,Japan,Côte d'Ivoire,Asylum-seekers,5
2014,Japan,Côte d'Ivoire,Refugees (incl. refugee-like situations),
2014,Japan,Cameroon,Asylum-seekers,180
2014,Japan,Cameroon,Refugees (incl. refugee-like situations),
2014,Japan,Dem. Rep. of the Congo,Asylum-seekers,26
2014,Japan,Dem. Rep. of the Congo,Refugees (incl. refugee-like situations),*
2014,Japan,Egypt,Asylum-seekers,9
2014,Japan,Egypt,Refugees (incl. refugee-like situations),
2014,Japan,Ethiopia,Asylum-seekers,24
2014,Japan,Ethiopia,Refugees (incl. refugee-like situations),14
2014,Japan,Ghana,Asylum-seekers,63
2014,Japan,Ghana,Refugees (incl. refugee-like situations),
2014,Japan,Guinea,Asylum-seekers,15
2014,Japan,Guinea,Refugees (incl. refugee-like situations),
2014,Japan,Gambia,Asylum-seekers,5
2014,Japan,Gambia,Refugees (incl. refugee-like situations),
2014,Japan,Guinea-Bissau,Asylum-seekers,*
2014,Japan,Guinea-Bissau,Refugees (incl. refugee-like situations),
2014,Japan,Guatemala,Asylum-seekers,*
2014,Japan,Guatemala,Refugees (incl. refugee-like situations),
2014,Japan,Indonesia,Asylum-seekers,5
2014,Japan,Indonesia,Refugees (incl. refugee-like situations),
2014,Japan,India,Asylum-seekers,359
2014,Japan,India,Refugees (incl. refugee-like situations),
2014,Japan,Iran (Islamic Rep. of),Asylum-seekers,60
2014,Japan,Iran (Islamic Rep. of),Refugees (incl. refugee-like situations),23
2014,Japan,Iraq,Asylum-seekers,6
2014,Japan,Iraq,Refugees (incl. refugee-like situations),*
2014,Japan,Japan,Asylum-seekers,
2014,Japan,Japan,Refugees (incl. refugee-like situations),
2014,Japan,Kenya,Asylum-seekers,5
2014,Japan,Kenya,Refugees (incl. refugee-like situations),
2014,Japan,Cambodia,Asylum-seekers,
2014,Japan,Cambodia,Refugees (incl. refugee-like situations),31
2014,Japan,Rep. of Korea,Asylum-seekers,*
2014,Japan,Rep. of Korea,Refugees (incl. refugee-like situations),
2014,Japan,Liberia,Asylum-seekers,5
2014,Japan,Liberia,Refugees (incl. refugee-like situations),
2014,Japan,Sri Lanka,Asylum-seekers,904
2014,Japan,Sri Lanka,Refugees (incl. refugee-like situations),43
2014,Japan,Morocco,Asylum-seekers,*
2014,Japan,Morocco,Refugees (incl. refugee-like situations),
2014,Japan,Mali,Asylum-seekers,7
2014,Japan,Mali,Refugees (incl. refugee-like situations),
2014,Japan,Myanmar,Asylum-seekers,735
2014,Japan,Myanmar,Refugees (incl. refugee-like situations),1889
2014,Japan,Malaysia,Asylum-seekers,*
2014,Japan,Malaysia,Refugees (incl. refugee-like situations),
2014,Japan,Niger,Asylum-seekers,6
2014,Japan,Niger,Refugees (incl. refugee-like situations),
2014,Japan,Nigeria,Asylum-seekers,156
2014,Japan,Nigeria,Refugees (incl. refugee-like situations),
2014,Japan,Nepal,Asylum-seekers,1870
2014,Japan,Nepal,Refugees (incl. refugee-like situations),
2014,Japan,Pakistan,Asylum-seekers,603
2014,Japan,Pakistan,Refugees (incl. refugee-like situations),18
2014,Japan,Peru,Asylum-seekers,11
2014,Japan,Peru,Refugees (incl. refugee-like situations),
2014,Japan,Philippines,Asylum-seekers,40
2014,Japan,Philippines,Refugees (incl. refugee-like situations),
2014,Japan,Russian Federation,Asylum-seekers,*
2014,Japan,Russian Federation,Refugees (incl. refugee-like situations),
2014,Japan,Sudan,Asylum-seekers,*
2014,Japan,Sudan,Refugees (incl. refugee-like situations),14
2014,Japan,Somalia,Asylum-seekers,
2014,Japan,Somalia,Refugees (incl. refugee-like situations),*
2014,Japan,Syrian Arab Rep.,Asylum-seekers,12
2014,Japan,Syrian Arab Rep.,Refugees (incl. refugee-like situations),41
2014,Japan,Togo,Asylum-seekers,*
2014,Japan,Togo,Refugees (incl. refugee-like situations),
2014,Japan,Thailand,Asylum-seekers,115
2014,Japan,Thailand,Refugees (incl. refugee-like situations),
2014,Japan,Tunisia,Asylum-seekers,18
2014,Japan,Tunisia,Refugees (incl. refugee-like situations),
2014,Japan,Turkey,Asylum-seekers,1657
2014,Japan,Turkey,Refugees (incl. refugee-like situations),19
2014,Japan,United Rep. of Tanzania,Asylum-seekers,7
2014,Japan,United Rep. of Tanzania,Refugees (incl. refugee-like situations),
2014,Japan,Uganda,Asylum-seekers,36
2014,Japan,Uganda,Refugees (incl. refugee-like situations),
2014,Japan,Viet Nam,Asylum-seekers,105
2014,Japan,Viet Nam,Refugees (incl. refugee-like situations),68
2014,Japan,Stateless,Asylum-seekers,8
2014,Japan,Stateless,Refugees (incl. refugee-like situations),8
2014,Japan,Various/Unknown,Asylum-seekers,1645
2014,Japan,Various/Unknown,Refugees (incl. refugee-like situations),249
2014,Japan,South Africa,Asylum-seekers,*
2014,Japan,South Africa,Refugees (incl. refugee-like situations),
2014,Japan,Zimbabwe,Asylum-seekers,*
2014,Japan,Zimbabwe,Refugees (incl. refugee-like situations),
2014,Kazakhstan,Afghanistan,Asylum-seekers,24
2014,Kazakhstan,Afghanistan,Refugees (incl. refugee-like situations),578
2014,Kazakhstan,China,Asylum-seekers,6
2014,Kazakhstan,China,Refugees (incl. refugee-like situations),9
2014,Kazakhstan,Egypt,Asylum-seekers,*
2014,Kazakhstan,Egypt,Refugees (incl. refugee-like situations),*
2014,Kazakhstan,Ethiopia,Asylum-seekers,
2014,Kazakhstan,Ethiopia,Refugees (incl. refugee-like situations),*
2014,Kazakhstan,Iraq,Asylum-seekers,
2014,Kazakhstan,Iraq,Refugees (incl. refugee-like situations),
2014,Kazakhstan,Israel,Asylum-seekers,*
2014,Kazakhstan,Israel,Refugees (incl. refugee-like situations),
2014,Kazakhstan,Kazakhstan,Asylum-seekers,
2014,Kazakhstan,Kazakhstan,Refugees (incl. refugee-like situations),
2014,Kazakhstan,Kyrgyzstan,Asylum-seekers,7
2014,Kazakhstan,Kyrgyzstan,Refugees (incl. refugee-like situations),
2014,Kazakhstan,Palestinian,Asylum-seekers,*
2014,Kazakhstan,Palestinian,Refugees (incl. refugee-like situations),*
2014,Kazakhstan,Russian Federation,Asylum-seekers,*
2014,Kazakhstan,Russian Federation,Refugees (incl. refugee-like situations),
2014,Kazakhstan,Somalia,Asylum-seekers,*
2014,Kazakhstan,Somalia,Refugees (incl. refugee-like situations),*
2014,Kazakhstan,Syrian Arab Rep.,Asylum-seekers,28
2014,Kazakhstan,Syrian Arab Rep.,Refugees (incl. refugee-like situations),14
2014,Kazakhstan,Turkmenistan,Asylum-seekers,*
2014,Kazakhstan,Turkmenistan,Refugees (incl. refugee-like situations),
2014,Kazakhstan,Ukraine,Asylum-seekers,21
2014,Kazakhstan,Ukraine,Refugees (incl. refugee-like situations),*
2014,Kazakhstan,Uzbekistan,Asylum-seekers,*
2014,Kazakhstan,Uzbekistan,Refugees (incl. refugee-like situations),27
2014,Kazakhstan,Yemen,Asylum-seekers,*
2014,Kazakhstan,Yemen,Refugees (incl. refugee-like situations),
2014,Kenya,Afghanistan,Asylum-seekers,
2014,Kenya,Afghanistan,Refugees (incl. refugee-like situations),*
2014,Kenya,Angola,Asylum-seekers,*
2014,Kenya,Angola,Refugees (incl. refugee-like situations),
2014,Kenya,Burundi,Asylum-seekers,5910
2014,Kenya,Burundi,Refugees (incl. refugee-like situations),657
2014,Kenya,Burkina Faso,Asylum-seekers,*
2014,Kenya,Burkina Faso,Refugees (incl. refugee-like situations),
2014,Kenya,Central African Rep.,Asylum-seekers,*
2014,Kenya,Central African Rep.,Refugees (incl. refugee-like situations),
2014,Kenya,Côte d'Ivoire,Asylum-seekers,8
2014,Kenya,Côte d'Ivoire,Refugees (incl. refugee-like situations),*
2014,Kenya,Cameroon,Asylum-seekers,14
2014,Kenya,Cameroon,Refugees (incl. refugee-like situations),*
2014,Kenya,Dem. Rep. of the Congo,Asylum-seekers,7979
2014,Kenya,Dem. Rep. of the Congo,Refugees (incl. refugee-like situations),9324
2014,Kenya,Congo,Asylum-seekers,27
2014,Kenya,Congo,Refugees (incl. refugee-like situations),13
2014,Kenya,Djibouti,Asylum-seekers,
2014,Kenya,Djibouti,Refugees (incl. refugee-like situations),*
2014,Kenya,Egypt,Asylum-seekers,
2014,Kenya,Egypt,Refugees (incl. refugee-like situations),5
2014,Kenya,Eritrea,Asylum-seekers,233
2014,Kenya,Eritrea,Refugees (incl. refugee-like situations),1333
2014,Kenya,Ethiopia,Asylum-seekers,9228
2014,Kenya,Ethiopia,Refugees (incl. refugee-like situations),21250
